"Date Time","Date Time(RAW)","Traffic Total (Volume)","Traffic Total (Volume)(RAW)","Traffic Total (Speed)","Traffic Total (Speed)(RAW)","Traffic In (Volume)","Traffic In (Volume)(RAW)","Traffic In (Speed)","Traffic In (Speed)(RAW)","Traffic Out (Volume)","Traffic Out (Volume)(RAW)","Traffic Out (Speed)","Traffic Out (Speed)(RAW)","Unicast In (Volume)","Unicast In (Volume)(RAW)","Unicast In (Speed)","Unicast In (Speed)(RAW)","Unicast Out (Volume)","Unicast Out (Volume)(RAW)","Unicast Out (Speed)","Unicast Out (Speed)(RAW)","Multicast In (Volume)","Multicast In (Volume)(RAW)","Multicast In (Speed)","Multicast In (Speed)(RAW)","Multicast Out (Volume)","Multicast Out (Volume)(RAW)","Multicast Out (Speed)","Multicast Out (Speed)(RAW)","Broadcast In (Volume)","Broadcast In (Volume)(RAW)","Broadcast In (Speed)","Broadcast In (Speed)(RAW)","Broadcast Out (Volume)","Broadcast Out (Volume)(RAW)","Broadcast Out (Speed)","Broadcast Out (Speed)(RAW)","Errors In (Volume)","Errors In (Volume)(RAW)","Errors In (Speed)","Errors In (Speed)(RAW)","Errors Out (Volume)","Errors Out (Volume)(RAW)","Errors Out (Speed)","Errors Out (Speed)(RAW)","Discards In (Volume)","Discards In (Volume)(RAW)","Discards In (Speed)","Discards In (Speed)(RAW)","Discards Out (Volume)","Discards Out (Volume)(RAW)","Discards Out (Speed)","Discards Out (Speed)(RAW)","Unknown Protocols In (Volume)","Unknown Protocols In (Volume)(RAW)","Unknown Protocols In (Speed)","Unknown Protocols In (Speed)(RAW)","Coverage","Coverage(RAW)" 
"29-06-2024 07:44:27","45472.0933682060","0.04 MB","46849.0000","0.01 Mbit/s","1562.1541","0.02 MB","22234.0000","","741.3805","0.02 MB","24615.0000","","820.7736","176 #","176.0000","5.87 #/s","5.8686","200 #","200.0000","6.67 #/s","6.6689","20 #","20.0000","0.67 #/s","0.6669","6 #","6.0000","0.20 #/s","0.2001","6 #","6.0000","0.20 #/s","0.2001","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:44:57","45472.0937154398","0.07 MB","73359.0000","0.02 Mbit/s","2445.3000","0.05 MB","47260.0000","0.01 Mbit/s","1575.3333","0.02 MB","26099.0000","","869.9667","406 #","406.0000","14 #/s","13.5333","218 #","218.0000","7.27 #/s","7.2667","18 #","18.0000","0.60 #/s","0.6000","5 #","5.0000","0.17 #/s","0.1667","5 #","5.0000","0.17 #/s","0.1667","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:45:27","45472.0940626620","0.04 MB","44143.0000","0.01 Mbit/s","1471.4333","0.02 MB","20883.0000","","696.1000","0.02 MB","23260.0000","","775.3333","165 #","165.0000","5.50 #/s","5.5000","188 #","188.0000","6.27 #/s","6.2667","20 #","20.0000","0.67 #/s","0.6667","7 #","7.0000","0.23 #/s","0.2333","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:45:57","45472.0944098958","0.06 MB","67783.0000","0.02 Mbit/s","2259.4333","0.04 MB","43891.0000","0.01 Mbit/s","1463.0333","0.02 MB","23892.0000","","796.4000","366 #","366.0000","12 #/s","12.2000","194 #","194.0000","6.47 #/s","6.4667","18 #","18.0000","0.60 #/s","0.6000","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:46:27","45472.0947571181","0.05 MB","49699.0000","0.01 Mbit/s","1656.6333","0.02 MB","22250.0000","","741.6667","0.03 MB","27449.0000","","914.9667","185 #","185.0000","6.17 #/s","6.1667","228 #","228.0000","7.60 #/s","7.6000","20 #","20.0000","0.67 #/s","0.6667","7 #","7.0000","0.23 #/s","0.2333","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:46:57","45472.0951043519","0.05 MB","53236.0000","0.01 Mbit/s","1774.5333","0.03 MB","29294.0000","","976.4667","0.02 MB","23942.0000","","798.0667","237 #","237.0000","7.90 #/s","7.9000","195 #","195.0000","6.50 #/s","6.5000","19 #","19.0000","0.63 #/s","0.6333","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:47:27","45472.0954516088","0.06 MB","66736.0000","0.02 Mbit/s","2224.5333","0.04 MB","40340.0000","0.01 Mbit/s","1344.6667","0.03 MB","26396.0000","","879.8667","344 #","344.0000","11 #/s","11.4667","218 #","218.0000","7.27 #/s","7.2667","19 #","19.0000","0.63 #/s","0.6333","7 #","7.0000","0.23 #/s","0.2333","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:47:57","45472.0957987963","0.09 MB","89576.0000","0.02 Mbit/s","2986.8623","0.05 MB","54047.0000","0.01 Mbit/s","1802.1674","0.03 MB","35529.0000","","1184.6949","460 #","460.0000","15 #/s","15.3384","296 #","296.0000","9.87 #/s","9.8700","24 #","24.0000","0.80 #/s","0.8003","7 #","7.0000","0.23 #/s","0.2334","7 #","7.0000","0.23 #/s","0.2334","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:48:27","45472.0961460301","0.04 MB","43627.0000","0.01 Mbit/s","1454.2333","0.02 MB","21483.0000","","716.1000","0.02 MB","22144.0000","","738.1333","168 #","168.0000","5.60 #/s","5.6000","178 #","178.0000","5.93 #/s","5.9333","21 #","21.0000","0.70 #/s","0.7000","7 #","7.0000","0.23 #/s","0.2333","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:48:57","45472.0964932523","0.06 MB","61570.0000","0.02 Mbit/s","2052.3333","0.03 MB","32827.0000","","1094.2333","0.03 MB","28743.0000","","958.1000","275 #","275.0000","9.17 #/s","9.1667","241 #","241.0000","8.03 #/s","8.0333","18 #","18.0000","0.60 #/s","0.6000","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:49:27","45472.0968404745","0.06 MB","60635.0000","0.02 Mbit/s","2021.1667","0.04 MB","37164.0000","","1238.8000","0.02 MB","23471.0000","","782.3667","306 #","306.0000","10 #/s","10.2000","190 #","190.0000","6.33 #/s","6.3333","19 #","19.0000","0.63 #/s","0.6333","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:49:57","45472.0971877199","0.07 MB","75096.0000","0.02 Mbit/s","2503.2000","0.04 MB","47076.0000","0.01 Mbit/s","1569.2000","0.03 MB","28020.0000","","934.0000","401 #","401.0000","13 #/s","13.3667","235 #","235.0000","7.83 #/s","7.8333","20 #","20.0000","0.67 #/s","0.6667","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:50:27","45472.0975349306","0.04 MB","41160.0000","0.01 Mbit/s","1372.4575","0.02 MB","19618.0000","","654.1514","0.02 MB","21542.0000","","718.3061","155 #","155.0000","5.17 #/s","5.1684","174 #","174.0000","5.80 #/s","5.8019","19 #","19.0000","0.63 #/s","0.6335","6 #","6.0000","0.20 #/s","0.2001","5 #","5.0000","0.17 #/s","0.1667","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:50:57","45472.0978821528","0.05 MB","50767.0000","0.01 Mbit/s","1692.7976","0.02 MB","23014.0000","","767.3891","0.03 MB","27753.0000","","925.4085","190 #","190.0000","6.34 #/s","6.3354","230 #","230.0000","7.67 #/s","7.6692","19 #","19.0000","0.63 #/s","0.6335","6 #","6.0000","0.20 #/s","0.2001","6 #","6.0000","0.20 #/s","0.2001","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:51:27","45472.0982293866","0.07 MB","71000.0000","0.02 Mbit/s","2366.6667","0.04 MB","46743.0000","0.01 Mbit/s","1558.1000","0.02 MB","24257.0000","","808.5667","393 #","393.0000","13 #/s","13.1000","195 #","195.0000","6.50 #/s","6.5000","18 #","18.0000","0.60 #/s","0.6000","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:51:57","45472.0985766204","0.06 MB","67039.0000","0.02 Mbit/s","2234.6333","0.04 MB","43030.0000","0.01 Mbit/s","1434.3333","0.02 MB","24009.0000","","800.3000","358 #","358.0000","12 #/s","11.9333","196 #","196.0000","6.53 #/s","6.5333","19 #","19.0000","0.63 #/s","0.6333","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:52:27","45472.0989238426","0.05 MB","47803.0000","0.01 Mbit/s","1593.9647","0.02 MB","24088.0000","","803.2011","0.02 MB","23715.0000","","790.7636","201 #","201.0000","6.70 #/s","6.7022","197 #","197.0000","6.57 #/s","6.5689","20 #","20.0000","0.67 #/s","0.6669","6 #","6.0000","0.20 #/s","0.2001","6 #","6.0000","0.20 #/s","0.2001","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:52:57","45472.0992710648","0.06 MB","66816.0000","0.02 Mbit/s","2227.2000","0.03 MB","28687.0000","","956.2333","0.04 MB","38129.0000","0.01 Mbit/s","1270.9667","235 #","235.0000","7.83 #/s","7.8333","317 #","317.0000","11 #/s","10.5667","26 #","26.0000","0.87 #/s","0.8667","7 #","7.0000","0.23 #/s","0.2333","7 #","7.0000","0.23 #/s","0.2333","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:53:27","45472.0996182755","0.06 MB","67618.0000","0.02 Mbit/s","2254.6849","0.04 MB","46575.0000","0.01 Mbit/s","1553.0177","0.02 MB","21043.0000","","701.6672","389 #","389.0000","13 #/s","12.9710","170 #","170.0000","5.67 #/s","5.6686","19 #","19.0000","0.63 #/s","0.6335","6 #","6.0000","0.20 #/s","0.2001","6 #","6.0000","0.20 #/s","0.2001","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:53:57","45472.0999655093","0.07 MB","77788.0000","0.02 Mbit/s","2592.9333","0.05 MB","48160.0000","0.01 Mbit/s","1605.3333","0.03 MB","29628.0000","","987.6000","413 #","413.0000","14 #/s","13.7667","248 #","248.0000","8.27 #/s","8.2667","19 #","19.0000","0.63 #/s","0.6333","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:54:27","45472.1003127315","0.04 MB","39496.0000","0.01 Mbit/s","1316.5333","0.02 MB","20045.0000","","668.1667","0.02 MB","19451.0000","","648.3667","155 #","155.0000","5.17 #/s","5.1667","156 #","156.0000","5.20 #/s","5.2000","20 #","20.0000","0.67 #/s","0.6667","7 #","7.0000","0.23 #/s","0.2333","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:54:57","45472.1006599653","0.05 MB","54981.0000","0.01 Mbit/s","1832.7000","0.02 MB","23851.0000","","795.0333","0.03 MB","31130.0000","","1037.6667","200 #","200.0000","6.67 #/s","6.6667","261 #","261.0000","8.70 #/s","8.7000","19 #","19.0000","0.63 #/s","0.6333","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:55:27","45472.1010071991","0.07 MB","70831.0000","0.02 Mbit/s","2361.0333","0.05 MB","47493.0000","0.01 Mbit/s","1583.1000","0.02 MB","23338.0000","","777.9333","397 #","397.0000","13 #/s","13.2333","191 #","191.0000","6.37 #/s","6.3667","19 #","19.0000","0.63 #/s","0.6333","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:55:57","45472.1013544329","0.06 MB","67784.0000","0.02 Mbit/s","2259.4667","0.04 MB","39633.0000","0.01 Mbit/s","1321.1000","0.03 MB","28151.0000","","938.3667","339 #","339.0000","11 #/s","11.3000","235 #","235.0000","7.83 #/s","7.8333","19 #","19.0000","0.63 #/s","0.6333","5 #","5.0000","0.17 #/s","0.1667","5 #","5.0000","0.17 #/s","0.1667","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:56:27","45472.1017016435","0.04 MB","46717.0000","0.01 Mbit/s","1557.7526","0.03 MB","26959.0000","","898.9330","0.02 MB","19758.0000","","658.8196","217 #","217.0000","7.24 #/s","7.2357","159 #","159.0000","5.30 #/s","5.3018","19 #","19.0000","0.63 #/s","0.6335","7 #","7.0000","0.23 #/s","0.2334","6 #","6.0000","0.20 #/s","0.2001","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:56:57","45472.1020488773","0.05 MB","47429.0000","0.01 Mbit/s","1580.9667","0.02 MB","20145.0000","","671.5000","0.03 MB","27284.0000","","909.4667","158 #","158.0000","5.27 #/s","5.2667","222 #","222.0000","7.40 #/s","7.4000","19 #","19.0000","0.63 #/s","0.6333","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:57:27","45472.1023961806","0.07 MB","71484.0000","0.02 Mbit/s","2382.8000","0.05 MB","47265.0000","0.01 Mbit/s","1575.5000","0.02 MB","24219.0000","","807.3000","405 #","405.0000","14 #/s","13.5000","201 #","201.0000","6.70 #/s","6.7000","18 #","18.0000","0.60 #/s","0.6000","7 #","7.0000","0.23 #/s","0.2333","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:57:57","45472.1027433218","0.05 MB","50937.0000","0.01 Mbit/s","1698.4662","0.02 MB","24390.0000","","813.2711","0.03 MB","26547.0000","","885.1951","194 #","194.0000","6.47 #/s","6.4688","217 #","217.0000","7.24 #/s","7.2357","20 #","20.0000","0.67 #/s","0.6669","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2001","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:58:27","45472.1030905440","0.08 MB","80097.0000","0.02 Mbit/s","2669.9000","0.05 MB","50390.0000","0.01 Mbit/s","1679.6667","0.03 MB","29707.0000","","990.2333","426 #","426.0000","14 #/s","14.2000","246 #","246.0000","8.20 #/s","8.2000","25 #","25.0000","0.83 #/s","0.8333","9 #","9.0000","0.30 #/s","0.3000","7 #","7.0000","0.23 #/s","0.2333","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:58:57","45472.1034377778","0.05 MB","54511.0000","0.01 Mbit/s","1817.0333","0.02 MB","23563.0000","","785.4333","0.03 MB","30948.0000","","1031.6000","197 #","197.0000","6.57 #/s","6.5667","259 #","259.0000","8.63 #/s","8.6333","19 #","19.0000","0.63 #/s","0.6333","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:59:27","45472.1037850000","0.07 MB","70714.0000","0.02 Mbit/s","2357.1333","0.05 MB","47530.0000","0.01 Mbit/s","1584.3333","0.02 MB","23184.0000","","772.8000","398 #","398.0000","13 #/s","13.2667","188 #","188.0000","6.27 #/s","6.2667","19 #","19.0000","0.63 #/s","0.6333","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 07:59:57","45472.1041322338","0.05 MB","54707.0000","0.01 Mbit/s","1823.5667","0.03 MB","27156.0000","","905.2000","0.03 MB","27551.0000","","918.3667","230 #","230.0000","7.67 #/s","7.6667","230 #","230.0000","7.67 #/s","7.6667","18 #","18.0000","0.60 #/s","0.6000","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 08:00:27","45472.1044794444","0.06 MB","60117.0000","0.02 Mbit/s","2004.5682","0.04 MB","39523.0000","0.01 Mbit/s","1317.8726","0.02 MB","20594.0000","","686.6956","327 #","327.0000","11 #/s","10.9036","166 #","166.0000","5.54 #/s","5.5352","20 #","20.0000","0.67 #/s","0.6669","6 #","6.0000","0.20 #/s","0.2001","6 #","6.0000","0.20 #/s","0.2001","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 08:00:57","45472.1048266782","0.05 MB","53554.0000","0.01 Mbit/s","1785.1333","0.02 MB","22252.0000","","741.7333","0.03 MB","31302.0000","","1043.4000","185 #","185.0000","6.17 #/s","6.1667","262 #","262.0000","8.73 #/s","8.7333","19 #","19.0000","0.63 #/s","0.6333","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 08:01:27","45472.1051739005","0.06 MB","61373.0000","0.02 Mbit/s","2045.7667","0.04 MB","37543.0000","0.01 Mbit/s","1251.4333","0.02 MB","23830.0000","","794.3333","311 #","311.0000","10 #/s","10.3667","193 #","193.0000","6.43 #/s","6.4333","19 #","19.0000","0.63 #/s","0.6333","7 #","7.0000","0.23 #/s","0.2333","5 #","5.0000","0.17 #/s","0.1667","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 08:01:57","45472.1055209491","0.05 MB","55203.0000","0.01 Mbit/s","1841.3276","0.03 MB","30899.0000","","1030.6538","0.02 MB","24304.0000","","810.6738","251 #","251.0000","8.37 #/s","8.3722","197 #","197.0000","6.57 #/s","6.5710","18 #","18.0000","0.60 #/s","0.6004","5 #","5.0000","0.17 #/s","0.1668","6 #","6.0000","0.20 #/s","0.2001","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 08:02:27","45472.1058681713","0.07 MB","69606.0000","0.02 Mbit/s","2320.2000","0.04 MB","44990.0000","0.01 Mbit/s","1499.6667","0.02 MB","24616.0000","","820.5333","384 #","384.0000","13 #/s","12.8000","205 #","205.0000","6.83 #/s","6.8333","20 #","20.0000","0.67 #/s","0.6667","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 08:02:57","45472.1062154051","0.05 MB","49172.0000","0.01 Mbit/s","1639.0667","0.02 MB","23389.0000","","779.6333","0.02 MB","25783.0000","","859.4333","185 #","185.0000","6.17 #/s","6.1667","209 #","209.0000","6.97 #/s","6.9667","20 #","20.0000","0.67 #/s","0.6667","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 08:03:27","45472.1065626273","0.09 MB","89159.0000","0.02 Mbit/s","2972.9577","0.05 MB","55164.0000","0.01 Mbit/s","1839.4131","0.03 MB","33995.0000","","1133.5445","465 #","465.0000","16 #/s","15.5052","282 #","282.0000","9.40 #/s","9.4031","26 #","26.0000","0.87 #/s","0.8670","7 #","7.0000","0.23 #/s","0.2334","8 #","8.0000","0.27 #/s","0.2668","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
